Site_ID,Data_set_ID,UWI,NAD83_Lat,NAD83_Long,Date_samp,Grnd_elev,KB_elev,Top_rel_sea,Bot_rel_sea,Top_rel_dep,Bot_rel_dep,Culled,Cat_an_bal,Lithium,Form_name
259,BRB,00/10-20-001-11W4-0,53.862336,-110.639526,01-Jun-00,n/a,n/a,n/a,n/a,n/a,n/a,No,n/a,0.051,n/a
259,BRB,00/10-20-001-11W4-0,53.862336,-110.639526,01-Nov-00,n/a,n/a,n/a,n/a,n/a,n/a,No,n/a,0.022,n/a
259,BRB,00/10-20-001-11W4-0,53.862336,-110.639526,01-Nov-99,n/a,n/a,n/a,n/a,n/a,n/a,No,n/a,0.039,n/a
-25903173,BRB,n/a,54.698771,-110.677133,12-May-00,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.053,n/a
-25903173,BRB,n/a,54.698771,-110.677133,14-Apr-03,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.036,n/a
-25903173,BRB,n/a,54.698771,-110.677133,14-Apr-03,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.038,n/a
-25903173,BRB,n/a,54.698771,-110.677133,15-May-99,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.044,n/a
-25903173,BRB,n/a,54.698771,-110.677133,18-Apr-01,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.054,n/a
-25903173,BRB,n/a,54.698771,-110.677133,18-Jul-02,640.7,n/a,508.2,507,n/a,n/a,No,n/a,0.055,n/a
2591,AGSWDB,00/11-06-007-09W4-0,49.531595,-111.216859,n/a,851,855,-108.2,-134.4,963.2,989.4,Yes,0.034494,2.3,Mississippian system
26,ARC,00/07-27-001-03W4-0,52.475865,-113.222716,03-Apr-81,n/a,n/a,n/a,n/a,24.4,48.8,Yes,n/a,0.176,n/a
260838,AERI,02/10-24-053-18W4-2,53.877,-113.73412,15-Oct-02,712.1,n/a,688.3,686.2,n/a,n/a,No,96,0.062,Horseshoe Canyon
261677,AERI,00/11-21-060-15W5-0,53.09182,-113.17547,22-Oct-02,762.8,n/a,721.3,715.3,n/a,n/a,No,99,0.081,Horseshoe Canyon
262554949,BRB,n/a,54.72784,-110.677184,16-Jul-02,639.8,n/a,557.5,551.4,n/a,n/a,No,n/a,0.07,n/a
26339,AGSWDB,00/06-03-020-07W4-0,50.666407,-110.898302,n/a,751.3,754.7,7.9,-1.2,746.8,755.9,Yes,0.008304,1.9,Viking Formation
26729,AGSWDB,00/10-10-020-09W4-0,50.683208,-111.167284,n/a,771.1,774.5,-232.6,-238.7,1007.1,1013.2,Yes,0.163776,4.6,n/a
2685,AGSWDB,00/03-10-007-14W4-0,49.540705,-111.825522,n/a,886.1,888.5,-57.9,-64,946.4,952.5,Yes,0.093833,2.8,n/a
27,ARC,00/07-28-001-03W4-0,52.534055,-113.672521,02-Apr-81,n/a,n/a,n/a,n/a,38.7,61.6,Yes,n/a,0.192,n/a
27053,AGSWDB,02/07-26-020-11W4-0,50.722341,-111.423,n/a,740.4,744,-82.6,-125.3,826.6,869.3,Yes,0.011164,6.4,Viking Formation
27677,AGSWDB,00/11-32-020-16W4-0,50.741178,-112.188769,n/a,759,762.3,-118,-170.4,880.3,932.7,Yes,0.000499,2,n/a
27677,AGSWDB,00/11-32-020-16W4-0,50.741178,-112.188769,n/a,759,762.3,-118,-170.4,880.3,932.7,Yes,-0.019539,2,n/a
27894,AGSWDB,00/06-14-020-23W4-0,50.692923,-113.087002,n/a,1011.9,1015.9,-419.7,-434.9,1435.6,1450.8,Yes,-0.000615,2.2,n/a
28,ARC,00/07-28-001-03W4-2,53.834462,-113.648172,24-Mar-81,702.7,n/a,672.3,669.2,30.5,33.5,Yes,n/a,0.199,n/a
284270,AERI,00/06-20-019-12W4-3,51.30948,-112.90494,10-Oct-02,789.4,n/a,739.7,734.8,n/a,n/a,No,102,0.11,Horseshoe Canyon
285753,AERI,00/14-28-022-21W4-2,53.65975,-113.68781,04-Oct-02,684.3,n/a,657.5,655.6,n/a,n/a,No,93,0.188,Horseshoe Canyon
285754,AERI,00/16-30-022-21W4-2,53.71055,-113.64685,04-Oct-02,689.7,n/a,639.4,630.3,n/a,n/a,No,107,0.125,Horseshoe Canyon
285822,AERI,00/12-25-022-27W4-0,53.88976,-113.42385,31-Oct-02,697.9,n/a,675.6,669.6,n/a,n/a,No,99,0.061,Horseshoe Canyon
286004,AERI,00/09-12-023-20W4-2,54.85496,-113.55776,01-Oct-02,601.9,n/a,591.8,585.7,n/a,n/a,No,105,0.039,Belly River
287715,AERI,00/06-31-032-02W4-2,53.4533,-113.18673,17-Oct-02,781,n/a,762.7,761.2,n/a,n/a,No,96,0.204,Horseshoe Canyon
287872,AERI,00/07-13-033-11W4-0,53.91716,-113.71833,02-Oct-02,693.8,n/a,669.1,665.1,n/a,n/a,No,108,0.121,Horseshoe Canyon
288557,AERI,00/04-12-037-19W4-0,51.97326,-112.31564,09-Oct-02,850.6,n/a,826.2,797.3,n/a,n/a,No,99,0.383,Horseshoe Canyon
289009,AERI,00/14-16-039-07W5-0,53.34225,-113.31945,23-Oct-02,744.3,n/a,726,713.8,n/a,n/a,No,102,0.158,Horseshoe Canyon
289275,AERI,02/03-24-040-07W4-0,54.1613,-113.62667,16-Oct-02,640.3,n/a,588.5,579.3,n/a,n/a,No,96,0.162,Belly River
28966,AGSWDB,00/06-02-021-09W4-0,50.753773,-111.147912,n/a,759.9,763.5,-4.6,-10.1,768.1,773.6,Yes,0.003389,2,Viking Formation
29,ARC,00/06-29-001-03W4-0,53.572013,-113.169523,26-Mar-81,701.2,n/a,657,644.8,44.2,56.4,Yes,n/a,0.199,n/a
290626,AERI,00/01-25-046-02W5-0,51.44334,-110.75278,09-Oct-02,769.2,n/a,580.8,578.4,n/a,n/a,No,101,0.061,Belly River
290672,AERI,00/06-36-046-21W5-0,52.17336,-110.17719,29-Oct-02,696,n/a,603,600,n/a,n/a,No,99,0.06,Belly River
291866,AERI,00/11-30-051-15W5-0,52.60412,-113.45295,11-Oct-02,834,n/a,719.7,701.4,n/a,n/a,No,98,0.11,Scollard
292692,AERI,AC/07-13-055-06W4-2,53.00838,-113.80526,12-Nov-02,758,n/a,738.2,735.1,n/a,n/a,No,98,0.044,Scollard
292728,AERI,00/14-23-055-14W4-3,53.42422,-112.92773,30-Sep-02,738.7,n/a,689.9,674.7,n/a,n/a,No,105,0.142,Horseshoe Canyon
292729,AERI,02/14-23-055-14W4-0,53.42475,-112.92796,30-Sep-02,738.7,n/a,689.3,686.3,n/a,n/a,No,99.5,0.181,Horseshoe Canyon
-293180091,BRB,n/a,55.076851,-110.549133,17-Aug-99,669.6,n/a,623.3,620.2,n/a,n/a,No,n/a,0.071,n/a
-293180091,BRB,n/a,55.076851,-110.549133,20-May-00,669.6,n/a,623.3,620.2,n/a,n/a,No,n/a,0.052,n/a
-293180091,BRB,n/a,55.076851,-110.549133,27-Feb-99,669.6,n/a,623.3,620.2,n/a,n/a,No,n/a,0.087,n/a
-293180091,BRB,n/a,55.076851,-110.549133,29-Aug-00,669.6,n/a,623.3,620.2,n/a,n/a,No,n/a,0.05,n/a
-297264895,BRB,n/a,54.698714,-110.721267,03-Oct-02,635,n/a,631.8,629.8,n/a,n/a,No,n/a,0.019,n/a
-297920953,BRB,n/a,54.731462,-110.677184,17-Jul-02,639.7,n/a,627.5,626,n/a,n/a,No,n/a,0.016,n/a
-297920953,BRB,n/a,54.731462,-110.677184,18-Apr-01,639.7,n/a,627.5,626,n/a,n/a,No,n/a,0.019,n/a
29912998,BRB,n/a,54.671487,-110.667656,09-May-00,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.061,n/a
29912998,BRB,n/a,54.671487,-110.667656,14-Apr-03,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.035,n/a
29912998,BRB,n/a,54.671487,-110.667656,14-Jan-99,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.053,n/a
29912998,BRB,n/a,54.671487,-110.667656,17-Jul-02,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.052,n/a
29912998,BRB,n/a,54.671487,-110.667656,17-May-99,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.054,n/a
29912998,BRB,n/a,54.671487,-110.667656,18-Apr-01,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.057,n/a
29912998,BRB,n/a,54.671487,-110.667656,28-Jan-99,637.9,n/a,496.2,490.1,n/a,n/a,No,n/a,0.055,n/a
30,ARC,00/11-10-001-04W4-0,53.048877,-113.345062,24-Mar-81,750,n/a,731.7,713.4,18.3,36.6,Yes,n/a,0.136,n/a
-307296685,BRB,n/a,54.80505,-110.350643,02-Oct-02,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.02,n/a
-307296685,BRB,n/a,54.80505,-110.350643,12-Jul-01,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.02,n/a
-307296685,BRB,n/a,54.80505,-110.350643,13-Jun-02,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.008,n/a
-307296685,BRB,n/a,54.80505,-110.350643,22-Nov-01,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.025,n/a
-307296685,BRB,n/a,54.80505,-110.350643,31-Jul-97,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.029,n/a
31,ARC,00/06-16-001-04W4-0,53.510084,-113.150935,26-Mar-81,736.3,n/a,702.8,681.4,33.5,54.9,Yes,n/a,0.31,n/a
31418,AGSWDB,00/06-07-023-07W4-0,50.94166,-110.974947,n/a,641.6,645.6,-25,-31.1,670.6,676.7,Yes,0.023471,2.5,Viking Formation
314763540,BRB,n/a,54.698733,-110.73385,03-Oct-02,635,n/a,n/a,n/a,n/a,n/a,No,n/a,5.09,n/a
314763540,BRB,n/a,54.698733,-110.73385,08-Jun-02,635,n/a,n/a,n/a,n/a,n/a,No,n/a,2.56,n/a
3178,AGSWDB,00/10-19-008-12W4-0,49.665589,-111.617117,n/a,837.6,841.6,-87.1,-95.7,928.7,937.3,Yes,0.134396,1.8,n/a
31929,AGSWDB,00/06-12-023-15W4-0,50.941793,-111.973886,n/a,679.4,683.1,-94.1,-192.3,777.2,875.4,Yes,-0.009856,4.1,n/a
32,ARC,00/12-32-001-04W4-0,53.379273,-113.095974,01-Apr-81,747,n/a,722.6,716.5,24.4,30.5,Yes,n/a,0.321,n/a
3208,AGSWDB,00/04-01-008-15W4-0,49.614462,-111.921858,n/a,887.9,891.5,173.4,166.1,718.1,725.4,Yes,0.053275,1.7,n/a
-324001331,BRB,n/a,54.731462,-110.677184,16-Jul-02,639.4,n/a,561.4,556.8,n/a,n/a,No,n/a,0.084,n/a
32497,AGSWDB,00/06-21-024-02W4-0,51.059233,-110.23139,n/a,704.1,708.4,-5.8,-12.8,714.1,721.2,Yes,0.037478,2.1,Milk River Formation
32563,AGSWDB,00/11-06-024-09W4-0,51.018605,-111.254192,n/a,722.7,726.9,-27.5,-33.6,754.4,760.5,Yes,0.046354,2,Viking Formation
32651,AGSWDB,00/11-08-024-12W4-0,51.03227,-111.647435,n/a,719.9,723,-185,-186.2,908,909.2,Yes,0.016371,2.4,Mannville Group
32781,AGSWDB,00/06-03-024-14W4-0,51.012894,-111.882614,n/a,719.3,723.3,-99.7,-110,823,833.3,Yes,-0.014673,3.4,n/a
33,ARC,00/04-07-001-05W4-0,53.194175,-113.053103,25-Mar-81,765.2,n/a,753.1,750,12.2,15.2,Yes,n/a,0.609,n/a
3300,AGSWDB,00/04-29-008-16W4-0,49.671339,-112.146678,n/a,872.3,876.3,-93.6,-95.4,969.9,971.7,Yes,0.112754,2.6,n/a
33114,AGSWDB,00/10-18-024-19W4-0,51.048513,-112.642248,n/a,890.9,894.9,-472.4,-496.8,1367.3,1391.7,Yes,-0.003897,4,n/a
33424,AGSWDB,00/10-34-025-01W4-0,51.17884,-110.06233,n/a,761.1,765,-15.3,-22.9,780.3,787.9,Yes,0.000695,2.9,Viking Formation
33454,AGSWDB,00/11-35-025-03W4-0,51.176379,-110.324333,n/a,715.4,718.7,-8.9,-15,727.6,733.7,Yes,-0.013114,3.2,Milk River Formation
33469,AGSWDB,00/07-29-025-04W4-0,51.157953,-110.522755,n/a,799.5,802.5,-21.1,-29.6,823.6,832.1,No,0.049975,2.9,Viking Formation
33613,AGSWDB,00/16-21-025-12W4-0,51.153265,-111.61411,n/a,739.7,743.7,-109.7,-125.3,853.4,869,Yes,0.012239,2.2,Viking Formation
33653,AGSWDB,00/08-26-025-12W4-0,51.159988,-111.567549,n/a,739.7,742.8,-271.6,-277.1,1014.4,1019.9,Yes,-0.000906,3.5,Mannville Group
33852,AGSWDB,00/11-26-025-15W4-0,51.16501,-111.998858,n/a,772.4,775.4,-132.3,-145.7,907.7,921.1,Yes,0.030752,2.6,n/a
34,ARC,00/05-09-001-05W4-0,52.464873,-113.270598,08-Apr-81,n/a,n/a,n/a,n/a,61,67.1,Yes,n/a,0.108,n/a
340883,AERI,02/05-35-074-07W6-2,53.58842,-114.56458,14-Nov-02,787.1,n/a,778,729.2,n/a,n/a,No,102,0.014,Scollard
34433,AGSWDB,00/11-11-026-01W4-0,51.208388,-110.040663,n/a,790,794,292.6,286.5,501.4,507.5,Yes,0.069758,5.2,Milk River Formation
34445,AGSWDB,00/10-35-026-01W4-0,51.266445,-110.034509,n/a,718.7,722.7,-25,-29.5,747.7,752.2,Yes,-0.01502,3.2,Viking Formation
34736,AGSWDB,00/07-01-026-15W4-0,51.187368,-111.964917,n/a,776.6,780.6,-135.6,-147.8,916.2,928.4,Yes,0.014902,2.6,n/a
34747,AGSWDB,00/11-12-026-15W4-0,51.20859,-111.971026,n/a,784.9,788.2,-617.5,-624.2,1405.7,1412.4,Yes,-0.018544,17,Woodbend Group
35376,AGSWDB,00/11-08-027-01W4-0,51.293621,-110.115935,n/a,760.5,764.4,-15.6,-21.7,780,786.1,Yes,-0.020777,3.2,Viking Formation
35379,AGSWDB,00/06-21-027-01W4-0,51.317936,-110.087834,n/a,744.9,748,-11,-23.1,759,771.1,Yes,0.049253,3.6,Viking Formation
35403,AGSWDB,00/06-05-027-02W4-0,51.275365,-110.252715,n/a,755.6,759.6,-13.1,-19.2,772.7,778.8,Yes,0.017587,4.3,Viking Formation
35403,AGSWDB,00/06-05-027-02W4-0,51.275365,-110.252715,n/a,755.6,759.6,-203.6,-213.9,963.2,973.5,Yes,0.026173,3,Wabamun Group
35481,AGSWDB,00/07-13-027-03W4-0,51.305156,-110.295133,n/a,770.2,773.6,441.4,422.8,332.2,350.8,Yes,0.062837,0.7,Lea Park Formation
35577,AGSWDB,00/11-18-027-10W4-0,51.309512,-111.404738,n/a,778.2,781.2,-270.4,-283.8,1051.6,1065,Yes,0.064598,3.3,Mississippian system
35694,AGSWDB,00/10-20-027-14W4-0,51.324685,-111.936602,n/a,808.3,811.7,-581.2,-592.8,1392.9,1404.5,No,-0.02004,12,Winterburn Group
35723,AGSWDB,00/06-24-027-15W4-0,51.319577,-111.988673,n/a,824.5,824.5,-158.8,-162.1,983.3,986.6,Yes,-0.009013,1.8,n/a
35751,AGSWDB,00/07-20-027-16W4-0,51.31968,-112.217206,n/a,912.3,912.3,-366.9,-370,1279.2,1282.3,Yes,0.013213,1.8,n/a
35773,AGSWDB,00/06-05-027-17W4-0,51.275586,-112.366164,n/a,828.4,832.4,-214.9,-218.6,1047.3,1051,Yes,0.019916,2.8,n/a
36347,AGSWDB,00/10-01-028-03W4-0,51.366999,-110.294325,n/a,763.2,768.1,-9.1,-12.8,777.2,780.9,Yes,-0.019499,2.7,Viking Formation
36379,AGSWDB,00/11-08-028-04W4-0,51.381599,-110.53738,n/a,798.6,802.2,-1.9,-8.3,804.1,810.5,Yes,0.032468,2.8,Viking Formation
36537,AGSWDB,00/07-35-028-11W4-0,51.436763,-111.444178,n/a,753.2,756.2,472.7,463.6,283.5,292.6,Yes,0.080394,0.7,Belly River Group
36913,AGSWDB,00/11-14-028-25W4-0,51.397312,-113.420484,n/a,923.8,927.8,40.8,31.7,887,896.1,Yes,0.018106,130,n/a
369295,AERI,00/13-19-082-21W4-3,53.89754,-114.02753,25-Oct-02,708.2,n/a,673.1,653.3,n/a,n/a,No,103,0.05,Horseshoe Canyon
37036,AGSWDB,00/16-29-028-02W5-0,51.429263,-114.239155,n/a,1181.7,1185.4,-878.4,-881.8,2063.8,2067.2,Yes,0.087831,0.6,n/a
37106,AGSWDB,00/10-04-029-01W4-0,51.453271,-110.083887,n/a,731.2,735.2,-12.8,-18.9,748,754.1,Yes,-0.014157,3.9,Viking Formation
37449,AGSWDB,00/04-08-029-18W4-0,51.461528,-112.509977,n/a,823.6,827.5,-449.6,-450.8,1277.1,1278.3,Yes,0.007852,2,n/a
375,ARC,D0/03-05-001-16W4-0,54.047878,-114.947598,19-Jul-79,686,n/a,606.7,600.6,79.2,85.3,Yes,0.068689,0.085,n/a
37717,AGSWDB,00/16-33-029-21W4-0,51.529252,-112.892031,n/a,781.5,784.3,-888.4,-890.3,1672.7,1674.6,No,-0.016064,77,Winterburn Group
37749,AGSWDB,00/08-36-029-21W4-0,51.522675,-112.820689,n/a,793.7,797.4,-883.9,-892.7,1681.3,1690.1,No,-0.039682,44,Winterburn Group
378,ARC,A0/05-05-001-16W4-0,54.139515,-114.080144,16-Jul-79,646.3,n/a,500,493.9,146.3,152.4,No,-0.042087,0.043,Belly River Group
38286,AGSWDB,00/10-17-030-02W4-0,51.570075,-110.24775,n/a,754.1,758,-168.6,-183.8,926.6,941.8,Yes,0.015857,9,Mississippian system
38343,AGSWDB,00/10-10-030-05W4-0,51.555635,-110.622562,n/a,746.5,750.1,-4,-115.5,754.1,865.6,Yes,0.025521,2.2,Viking Formation
386,ARC,00/06-06-001-16W4-0,54.645022,-114.03045,16-Jul-79,663.1,n/a,644.8,638.7,18.3,24.4,No,0.056548,0.075,Belly River Group
38612,AGSWDB,00/10-34-030-13W4-0,51.615955,-111.745877,n/a,815.3,819.3,-150,-159.1,969.3,978.4,Yes,0.044793,2.2,Viking Formation
38750,AGSWDB,00/06-14-030-19W4-0,51.568021,-112.573058,n/a,843.1,847,-802,-829.4,1649,1676.4,Yes,-0.015894,33,Winterburn Group
38832,AGSWDB,00/08-02-030-21W4-0,51.537793,-112.844148,n/a,808.6,812.6,-904.6,-906.5,1717.2,1719.1,Yes,-0.015244,52,Winterburn Group
392,ARC,00/13-06-001-16W4-0,52.189958,-114.004886,02-Aug-79,939,n/a,923.8,917.7,15.2,21.3,No,0.058072,0.06,Paskapoo Formation
39287,AGSWDB,00/10-30-030-04W5-0,51.600333,-114.550416,n/a,1205.5,1210.7,-1694,-1709.3,2904.7,2920,Yes,-0.018402,58,Mississippian system
39458,AGSWDB,00/10-04-031-09W4-0,51.629837,-111.216931,n/a,759.6,763.5,438.6,431.3,324.9,332.2,Yes,0.02741,0.8,Belly River Group
39478,AGSWDB,00/04-30-031-09W4-0,51.679893,-111.277597,n/a,758.6,762.3,-363.6,-370,1125.9,1132.3,Yes,-0.007635,13,Winterburn Group
39478,AGSWDB,00/04-30-031-09W4-0,51.679893,-111.277597,n/a,758.6,762.3,-363.3,-364.2,1125.6,1126.5,No,-0.010517,9.8,Winterburn Group
39537,AGSWDB,00/02-35-031-10W4-0,51.693971,-111.31387,n/a,759.6,762.9,-374.3,-377.7,1137.2,1140.6,Yes,0.018749,11,Winterburn Group
39537,AGSWDB,00/02-35-031-10W4-0,51.693971,-111.31387,n/a,759.6,762.9,-368.2,-377.7,1131.1,1140.6,Yes,-0.018853,10,Winterburn Group
39657,AGSWDB,00/10-12-031-14W4-0,51.64273,-111.856501,n/a,826.6,830.6,-147.8,-155.7,978.4,986.3,Yes,0.014773,1,Viking Formation
39727,AGSWDB,00/10-36-031-16W4-0,51.702882,-112.139433,n/a,808.9,812.3,356,351.4,456.3,460.9,Yes,0.001606,1,n/a
40264,AGSWDB,00/07-03-031-04W5-0,51.625909,-114.483022,n/a,1161.6,1165.9,-1607.8,-1625.2,2773.7,2791.1,No,-0.00488,31,Nordegg Member
40407,AGSWDB,00/07-08-032-02W4-0,51.72692,-110.248123,n/a,672.1,674.5,444.4,438.3,230.1,236.2,Yes,0.022276,0.6,Lea Park Formation
407,ARC,00/04-11-001-16W4-0,52.757963,-114.313028,10-Aug-79,929.9,n/a,904,897.9,25.9,32,No,0.3369,0.004,Paskapoo Formation
40717,AGSWDB,00/06-19-032-18W4-0,51.755521,-112.54987,n/a,876.9,880.9,-271.2,-286.5,1152.1,1167.4,Yes,-0.01204,2.6,n/a
40749,AGSWDB,00/11-15-032-19W4-0,51.746185,-112.62078,n/a,864.7,865.9,-292.3,-335.6,1158.2,1201.5,Yes,-0.023291,2.5,n/a
40817,AGSWDB,00/11-35-032-20W4-0,51.789586,-112.737995,n/a,847.6,851.6,187.1,175.6,664.5,676,Yes,-0.010051,0.5,Lea Park Formation
4100065,AGSWDB,n/a,60.084333,-125.284667,n/a,1148.2,1152.4,2152.4,2152.4,-1000,-1000,Yes,n/a,0.02,n/a
4100065,AGSWDB,n/a,60.084333,-125.284667,n/a,1148.2,1152.4,39.9,2152.4,1112.5,-1000,Yes,n/a,0.03,n/a
4100065,AGSWDB,n/a,60.084333,-125.284667,n/a,1148.2,1152.4,-280.2,2152.4,1432.6,-1000,Yes,n/a,0.04,n/a
4100065,AGSWDB,n/a,60.084333,-125.284667,n/a,1148.2,1152.4,359.9,2152.4,792.5,-1000,Yes,n/a,0.1,n/a
4100065,AGSWDB,n/a,60.084333,-125.284667,n/a,1148.2,1152.4,664.7,2152.4,487.7,-1000,Yes,n/a,0.36,n/a
41091,AGSWDB,00/07-28-032-28W4-0,51.770081,-113.909823,n/a,973.8,977.8,-220.1,-279.5,1197.9,1257.3,Yes,0.026379,1.1,Lea Park Formation
41465,AGSWDB,00/05-12-032-05W5-0,51.726775,-114.588185,n/a,1165.6,1169.5,-1678.9,-1701.7,2848.4,2871.2,No,0.016686,49,Mississippian system
41625,AGSWDB,00/07-13-033-08W4-0,51.827884,-111.004991,n/a,769.6,773.3,-101.5,-125.9,874.8,899.2,Yes,0.044937,1.6,Viking Formation
41739,AGSWDB,00/06-02-033-13W4-0,51.798385,-111.741903,n/a,808.6,812.6,-158.2,-176.5,970.8,989.1,Yes,0.00938,1.9,Viking Formation
41788,AGSWDB,00/07-28-033-15W4-0,51.857413,-112.066626,n/a,852.2,856.2,360,322.2,496.2,534,No,0.036593,1,Belly River Group
418,ARC,00/13-15-001-16W4-0,53.717411,-116.104862,25-Jul-79,864.3,n/a,836.9,830.8,27.4,33.5,No,0.008854,<0.1,Paskapoo Formation
42105,AGSWDB,00/15-22-033-26W4-0,51.850735,-113.603691,n/a,967.7,971.4,-1292,-1296.3,2263.4,2267.7,No,-0.009203,74,Winterburn Group
42113,AGSWDB,00/13-24-033-26W4-0,51.850832,-113.568684,n/a,964.4,968.7,-1310.9,-1311.8,2279.6,2280.5,No,-0.015004,120,Woodbend Group
43004,AGSWDB,00/11-17-034-11W4-0,51.920255,-111.534329,n/a,781.2,785.2,-136.5,-144.4,921.7,929.6,Yes,-0.002147,1.9,Viking Formation
43319,AGSWDB,00/07-03-034-26W4-0,51.887731,-113.603634,n/a,988.5,992.1,-1310.1,-1311,2302.2,2303.1,No,-0.016106,74.1,Woodbend Group
-441177271,BRB,n/a,54.804141,-110.530214,08-May-00,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.076,n/a
-441177271,BRB,n/a,54.804141,-110.530214,12-Aug-02,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.072,n/a
-441177271,BRB,n/a,54.804141,-110.530214,18-Apr-01,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.069,n/a
-441177271,BRB,n/a,54.804141,-110.530214,18-May-99,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.073,n/a
-441177271,BRB,n/a,54.804141,-110.530214,21-Jul-98,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.031,n/a
-441177271,BRB,n/a,54.804141,-110.530214,21-Jul-98,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.072,n/a
-441177271,BRB,n/a,54.804141,-110.530214,30-Jun-98,701.1,n/a,612.1,599.9,n/a,n/a,No,n/a,0.073,n/a
44615,AGSWDB,00/02-23-035-11W4-0,52.014098,-111.465618,n/a,789.7,794,-121,-137.2,915,931.2,Yes,0.037204,1.5,Viking Formation
446729330,BRB,n/a,54.771418,-110.352282,21-Apr-03,659,n/a,581,578,n/a,n/a,No,n/a,0.027,n/a
446729330,BRB,n/a,54.771418,-110.352282,28-Aug-02,659,n/a,581,578,n/a,n/a,No,n/a,0.048,n/a
44965,AGSWDB,00/01-23-035-20W4-0,52.013715,-112.746193,n/a,853.4,856.8,-761.1,-768.1,1617.9,1624.9,No,0.009517,48.6,Winterburn Group
4500,AGSWDB,00/06-25-010-13W4-0,49.850866,-111.642301,n/a,807.7,811.4,151.5,147.5,659.9,663.9,Yes,0.060928,1.2,Milk River Formation
46279,AGSWDB,00/12-03-036-12W4-0,52.064989,-111.644339,n/a,807.1,810.5,-135,-164.9,945.5,975.4,Yes,0.098407,1.8,Viking Formation
466731,AERI,00/01-09-072-13W6-3,53.62684,-114.67973,01-Nov-02,751.6,n/a,723.3,704.1,n/a,n/a,No,100,0.042,Scollard
467,ARC,00/06-28-001-16W4-0,50.748366,-114.391392,26-Aug-80,1219.5,n/a,1143.3,1137.2,76.2,82.3,No,0.074196,0.065,n/a
46723,AGSWDB,00/03-26-036-20W4-0,52.115713,-112.757969,n/a,837,840,-782.8,-784,1622.8,1624,No,-0.019187,65,Winterburn Group
46723,AGSWDB,00/03-26-036-20W4-0,52.115713,-112.757969,n/a,837,840,-747.1,-754.1,1587.1,1594.1,Yes,-0.02074,48,Winterburn Group
467850,AERI,00/16-29-077-26W5-4,53.88188,-114.19681,21-Oct-02,729.2,n/a,682,669.8,n/a,n/a,No,102,0.076,Horseshoe Canyon
468,ARC,00/10-28-001-16W4-0,50.817547,-114.443296,26-Aug-80,1356.7,n/a,1356.7,1351.2,0,5.5,No,0.025667,0.116,n/a
469,ARC,00/01-32-001-16W4-0,50.118688,-114.162833,19-Aug-80,1295.7,n/a,1292.7,1286.6,3.1,9.1,No,0.039552,0.06,n/a
470,ARC,00/03-33-001-16W4-0,50.209627,-114.202132,19-Aug-80,1341.5,n/a,1324.7,1318.6,16.8,22.9,No,0.032088,0.109,n/a
4701,AGSWDB,00/06-30-010-17W4-0,49.848145,-112.301566,n/a,817.8,821.4,94.8,83.2,726.6,738.2,Yes,0.050389,3,n/a
471,ARC,00/12-36-001-16W4-0,50.690264,-114.091362,20-Aug-80,1179.9,n/a,1112.8,1106.7,67.1,73.2,No,0.992793,0.115,n/a
-471695384,BRB,n/a,54.80505,-110.350643,02-Oct-02,700,n/a,694,691,n/a,n/a,No,n/a,0.011,n/a
-471695384,BRB,n/a,54.80505,-110.350643,12-Jul-01,700,n/a,694,691,n/a,n/a,No,n/a,0.011,n/a
-471695384,BRB,n/a,54.80505,-110.350643,22-Nov-01,700,n/a,694,691,n/a,n/a,No,n/a,0.011,n/a
-471695384,BRB,n/a,54.80505,-110.350643,31-Jul-97,700,n/a,694,691,n/a,n/a,No,n/a,0.014,n/a
472,ARC,A0/03-01-001-17W4-0,50.803063,-114.0278,25-Aug-80,1147.9,n/a,1073.8,1067.7,74.1,80.2,No,0.082212,0.071,n/a
47214,AGSWDB,00/11-22-036-04W5-0,52.11093,-114.493906,n/a,982.1,985.7,-1426.2,-1449.7,2411.9,2435.4,Yes,0.002287,22,Mannville Group
473,ARC,C0/03-01-001-17W4-0,50.51182,-114.279805,20-Aug-80,1356.7,n/a,1333.2,1327.1,23.5,29.6,No,0.059949,0.082,n/a
